,accuracy,auc_macro,auc_micro,best_params,f1_binary,f1_macro,f1_micro,fold_index,r2,threshold
0,0.8321167883211679,0.920060861423221,0.920060861423221,"{'bootstrap': False, 'criterion': 'entropy', 'min_samples_leaf': 5}",0.7889908256880733,0.824798443147067,0.8321167883211679,0,0.26240636704119846,0.47972456006120834
1,0.7591240875912408,0.8893960674157303,0.8893960674157303,"{'bootstrap': False, 'criterion': 'entropy', 'min_samples_leaf': 5}",0.717948717948718,0.7538788175730851,0.7591240875912408,1,-0.0582865168539326,0.47972456006120834
2,0.8467153284671532,0.908824906367041,0.908824906367041,"{'bootstrap': False, 'criterion': 'entropy', 'min_samples_leaf': 4}",0.787878787878788,0.833939393939394,0.8467153284671532,2,0.3265449438202247,0.2651328607312987
3,0.7883211678832117,0.9272003745318351,0.9272003745318351,"{'bootstrap': False, 'criterion': 'entropy', 'min_samples_leaf': 5}",0.752136752136752,0.7837116881702868,0.7883211678832118,3,0.06999063670411987,0.47972456006120834
4,0.7925925925925926,0.8846711798839458,0.8846711798839458,"{'bootstrap': False, 'criterion': 'entropy', 'min_samples_leaf': 3}",0.7407407407407407,0.7839506172839505,0.7925925925925926,4,0.08607350096711797,0.47705496722138196
