,word_freq_1,word_freq_2,word_freq_3,fold_index
0,0.47588826737147305,0.22095844995436054,0.3031532826741667,0.0
1,0.47588826737147305,0.22095844995436054,0.3031532826741667,1.0
2,0.47588826737147305,0.22095844995436054,0.3031532826741667,2.0
3,0.5470290397534392,0.19446645411177083,0.2585045061347901,3.0
4,0.5470290397534392,0.19446645411177083,0.2585045061347901,4.0
