,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,fold_index
0,-0.012898104924835037,-0.014873180674654776,-0.02733708983946506,-0.03247169344279177,0.020184347434477643,0.22291730340074326,0.05118531108870896,0.02676654414688639,-0.0028196878837029333,0.029328653548299676,0.0008787206646195951,-0.1689967624291721,0.06948943319101623,0.008030964090235411,0.0054805470911615806,0.00998956704499205,0.006603049178436503,-0.05407011198835103,-0.04412815797528281,-0.026166365074264068,-0.0177799374099489,-0.0147632880263207,-0.006793713791600218,0.0
1,-0.014054980204123076,-0.015245323075071723,-0.027789374555022266,-0.03227695965615653,0.020735840651658108,0.22146591648455838,0.05390864160455992,0.02662401360972918,-0.0026504002552507006,0.02681856044010879,0.0003317024725692854,-0.16663007657712728,0.06566666493917162,0.012140160840174503,0.006256661387887207,0.006244700775078151,0.01743716225226824,-0.055940852540358674,-0.04193070673882098,-0.021763504866204857,-0.010492370453427219,-0.011063502263281408,-0.026528575386558853,1.0
2,-0.02780931315988164,-0.011230108036378363,-0.02916476761493252,-0.04284106991813329,0.021839400952113786,0.2333317897691926,0.044631340244057155,0.02555702116673352,-0.003552423669502827,0.033421827200367904,-0.014714161519268458,-0.15134323781704562,0.07311211068736301,0.018885549473722594,0.0011168598282540647,-0.014586731143712776,0.030181332063961477,-0.06989954137833378,-0.05157936501367245,-0.04370680543120124,-0.02664626116854799,0.049617914959310276,-0.028686273716257076,2.0
3,-0.010868056672883923,-0.013135755537458466,-0.029034458170391145,-0.02609460490065036,0.020867188568454143,0.21826538157956699,0.049523853530707186,0.0283227471655779,0.0035658276790600536,0.03425911079537144,0.0014140963258412232,-0.17006963121842983,0.06287620851894174,0.0068488436415085376,0.009089437786249367,0.003627147497470072,0.01231146656739676,-0.0613164581746676,-0.04430133042626964,-0.026566531851253773,-0.010934573623900951,-0.018429768817413678,-0.020768494247348467,3.0
4,-0.010678696580735694,-0.014849568853714022,-0.027560560493327935,-0.03119817007287496,0.021771803400371083,0.22187429904419628,0.04831516222151026,0.02633852309898368,-0.002129361730504429,0.02937594265294131,0.003562291578062822,-0.16384937326385068,0.058658246980572024,0.013019413361327642,0.004216048779623419,0.014769629061694855,0.006902271736087739,-0.05554155874891967,-0.036646776335769786,-0.021184498313458512,-0.019861647473715396,-0.009538705138374529,-0.008814261728889836,4.0
