,day,hour,inv_exposure_rate,meme_age,meme_pop_current,meme_pop_recent,n_exposures,neighb_activity,neighb_indegree,neighb_info_received,neighb_outdegree,node_activity,node_indegree,node_info_received,node_outdegree,order,time_between_last_and_first_exposures,time_between_last_and_second_last_exposures,time_since_nodes_last_tweet,fold_index
0,-95.40128192381069,-235.01325051923462,14.496256235129424,-23.89621455611305,0.0,-15.179504434459982,-75.4653785591364,-41.03601410913528,-106.46153028056926,-111.07406684088383,64.7679775950086,-0.6113339294125132,-106.56309276809883,-128.12388623226113,-58.6909723448442,-25.85378344259758,-105.98219282803271,3.8560763740372526,41.14675958979669,0.0
1,-982.697764234948,528.3484557509353,267.52538299034086,-1288.315311929714,508.8163128244728,-499.1063544255009,-753.185269911891,-553.6679164771233,-882.0241320968228,-1205.274916679903,148.62319665205737,-397.5969139689578,-1008.2980430887189,-1420.533739142837,-829.7842392436527,3965.703367770561,-1338.6498903754489,145.8793247417472,-4447.447340445678,1.0
2,0.0,-0.014837944928326753,0.2555230064459492,0.05809896153301318,0.5070588729479125,0.0,-0.6282211260921686,0.0,-0.3899506336212183,-1.8932156040822792,0.7903877761809863,0.017109786240233453,4.057411239959118,0.0,-24.70104586402333,0.1484989902881569,-0.8904564605381825,0.0,-0.3052261625138625,2.0
3,0.0,0.0,0.08354993746141805,0.0,0.0,0.0,0.0,0.0,0.0,-0.807873311342013,0.0,0.0,0.0,-5.054986043743555,0.0,0.23294419679591882,0.0,0.0,0.0,3.0
4,0.8889191520330787,0.0,11.137631710970114,99.16039232158771,32.27326056755403,-3.8984857236247747,-60.4612032773923,8.64837624950129,-5.300653826411985,-198.68168155557368,79.30329032035608,13.685060874454773,-180.4994209123636,-137.34004808005102,-102.45879411014582,-1.047967080426554,-136.2898908198558,-4.866202569650391,-25.661569893303152,4.0
