,time_to_solve_problem,time_since_previous_problem,user_sequence_num,problem_index,num_problems_in_sequence,day_of_week,weekend_bool,hour_of_day,month,month_user_first,num_first_five_solved_wo_hints,num_all_solved_wo_hints,time_interval,total_time_solving_problems,total_attempts,num_problems,num_sequences,fold_index
0,1.824085771967849,0.038626494253905304,0.07374648388941073,0.0,-0.14916154744082208,0.0,-0.020024439145225646,-0.01627035435100436,-0.002134717270902412,0.032892673589590485,-0.3378640322966189,-1.0840395727120662,-0.04553572693573753,-0.1366249449051684,1.1053533098910606,0.0,0.0,0.0
1,1.1519193301596824,0.039631585519049495,0.0759098908922982,0.0,-0.1531988243689562,0.0,-0.01962599181891837,-0.015497713250866182,0.0,0.03129494337239755,-0.3391587096683329,-1.078122904563103,-0.04469102580149067,-0.12990026492574716,1.0949079399465926,0.0,0.0,1.0
2,1.1290998582273137,0.039694156596739305,0.07604762600715824,0.0,-0.15333019443244442,0.0,-0.01960437741902521,-0.015490872615547588,0.0,0.031273720359043744,-0.3393823326907669,-1.0777150668378224,-0.04458078105296444,-0.12961040795456527,1.0944690575699505,0.0,0.0,2.0
3,1.122821270432682,0.03982101951635488,0.07602925829723897,0.0,-0.15330316816158995,0.0,-0.01977855298117268,-0.015481559176292363,0.0,0.031295477555202046,-0.33932645895707797,-1.0776841122294634,-0.04458139044850507,-0.1296157410476103,1.094317501502529,0.0,0.0,3.0
4,1.1197239625547097,0.03980694658208637,0.07610510169984236,0.0,-0.1533642777720963,0.0,-0.01975190171230018,-0.015641495206678725,0.0,0.03132824811033604,-0.3392987671293675,-1.0775349235936391,-0.044593121757268296,-0.129545798192435,1.094176309468977,0.0,0.0,4.0
