,accuracy,auc_macro,auc_micro,best_params,f1_binary,f1_macro,f1_micro,fold_index,r2,threshold
0,0.9145991139584604,0.9586355010260926,0.9586355010260926,"{'bootstrap': False, 'criterion': 'entropy', 'max_features': 2, 'min_samples_leaf': 5}",0.8189464502663468,0.8815336039429033,0.9145991139584604,0,0.5285330029557557,0.6136010372560505
1,0.9116603360492539,0.9569059898807646,0.9569059898807646,"{'bootstrap': False, 'criterion': 'entropy', 'max_features': 2, 'min_samples_leaf': 5}",0.8127161147627799,0.8774569901763135,0.9116603360492539,1,0.5123090870216795,0.6129502868841965
2,0.9153552273896114,0.9591295461660083,0.9591295461660083,"{'bootstrap': False, 'criterion': 'entropy', 'max_features': 2, 'min_samples_leaf': 5}",0.8205479665425772,0.8825818013071411,0.9153552273896114,2,0.5326996439550526,0.6137415790823553
3,0.9117405040041143,0.9573880299586933,0.9573880299586933,"{'bootstrap': False, 'criterion': 'entropy', 'max_features': 2, 'min_samples_leaf': 5}",0.8128845345088082,0.8775675010070902,0.9117405040041143,3,0.5127437568641653,0.6117796140258228
4,0.913238654313822,0.9580116514221696,0.9580116514221696,"{'bootstrap': False, 'criterion': 'entropy', 'max_features': 2, 'min_samples_leaf': 5}",0.8160620551081759,0.8796463282266291,0.913238654313822,4,0.521017052471769,0.6126651402710808
