,time_to_solve_problem,time_since_previous_problem,user_sequence_num,problem_index,num_problems_in_sequence,day_of_week,weekend_bool,fold_index
0,0.26974548602546006,0.18333215881842166,0.17164043156267483,0.04678111376850033,0.08689614917169315,0.15936746180560216,0.08223719884764791,0.0
1,0.27009576910774585,0.1832368520993617,0.1716518949756426,0.04609366883705786,0.08670455583870343,0.15973457775529687,0.08248268138619168,1.0
2,0.26957251137087274,0.18435863947032943,0.17100398564735164,0.04585657782131922,0.08671844520633476,0.16017289293000656,0.0823169475537857,2.0
3,0.33390158188298485,0.20069873157225238,0.18017796502043712,0.05246874126333138,0.2327529802609944,,,3.0
4,0.3657049818165814,0.18814857418422304,0.1659926393726959,0.05399121007521361,0.22616259455128598,,,4.0
