,total_history_seen,total_history_correct,total_session_seen,total_session_correct,num_distinct_words_lesson,lesson_index_user,time_to_next_lesson_user,time_since_previous_lesson_user,user_sequence_num,lesson_index_seq,num_lessons_seq,time_diff_first_this_last_previous,time_diff_first_last_seq,day_of_week,weekend_bool,hour_of_day,num_first_five_solved,num_all_solved,time_interval,num_lessons,num_sequences,fold_index
0,0.03197113091850036,0.028540824310377095,0.23875726301570313,0.2470287258101546,0.04974897109559585,0.035726062812333426,0.029411367219380407,0.031483677817743944,0.010364470881741776,0.011710099121897844,0.010963483308952339,0.01811183687210838,0.018891651187131892,0.009324234603730342,0.0014591695647375598,0.01687520344050294,0.07073394988120343,0.07626991866733421,0.020065189716389323,0.030067157427466875,0.012495612327014296,0.0
1,0.031742031316759595,0.028040781108463038,0.24185367229475443,0.2486338361109196,0.05027149421015422,0.03566856446419916,0.02914003427063971,0.030671886165522726,0.010100914396105323,0.011448484644296972,0.01061376755456151,0.018462935041058545,0.018610714645965528,0.009176517213636812,0.0014288417043396581,0.016703121867054596,0.06800325471777131,0.07812622259507297,0.019878981483314257,0.029142693842547196,0.012281250352862795,1.0
2,0.0325409297803885,0.02889075411014272,0.2378670753974275,0.24713858461440236,0.04845317791263879,0.036595929929600056,0.02958077351968079,0.0312850605740945,0.010480464730628193,0.01169250407943561,0.010877692228353355,0.01860154984070981,0.01895964722141793,0.009319485411567886,0.0014790522770673,0.016915946778397892,0.0669519753599544,0.07889477521076302,0.02010235034964821,0.030922871229913714,0.012449399443767575,2.0
3,0.030651059932059684,0.025549154829981234,0.25485108006310075,0.2524899987042797,0.04926364438018226,0.034573608326079544,0.026432928599031364,0.028478741845855443,0.009718163768014997,0.010488198337649229,0.009839378649364393,0.016956416666126867,0.017247586028818488,0.008338866307293148,0.0012227400101400738,0.014837162545449208,0.06652191428717173,0.08156167134400612,0.018276623755952143,0.031255875680432005,0.011445185939011605,3.0
4,0.03385162152231263,0.03003906130434014,0.2356259834060009,0.2461214577699339,0.048782958094214006,0.035193022486916054,0.03056013928353495,0.03237696918515871,0.01083878179308592,0.012898280044359672,0.011446492322829918,0.018835928038096566,0.019625087857679843,0.009795517908104791,0.001794048987657125,0.018060783506647818,0.06822167877030247,0.0723405675272274,0.021061775536244363,0.029571750182729187,0.012958094472623617,4.0
