,fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,fold_index
0,0.13844537997141568,0.12752872859527403,0.10898792630701996,0.059893213355524375,0.05565274075683705,0.04801366257762776,0.07937581460314429,0.04637232028478441,0.26890113971598106,0.06682907383239141,0.0
1,0.13844537997141568,0.12752872859527403,0.10898792630701996,0.059893213355524375,0.05565274075683705,0.04801366257762776,0.07937581460314429,0.04637232028478441,0.26890113971598106,0.06682907383239141,1.0
2,0.14178019071627954,0.13460448035151962,0.10943329437642771,0.053616340573344246,0.05265877115784489,0.04305056879128913,0.08036925201953295,0.04012611724521784,0.28173806520885525,0.06262291955968884,2.0
3,0.13411368191935896,0.10954527959891783,0.10422879043257806,0.06421103083367398,0.05954804134845034,0.05036495915637554,0.09062595986507102,0.054562024877853804,0.2655554662088091,0.06724476575891125,3.0
4,0.13411368191935896,0.10954527959891783,0.10422879043257806,0.06421103083367398,0.05954804134845034,0.05036495915637554,0.09062595986507102,0.054562024877853804,0.2655554662088091,0.06724476575891125,4.0
