,MDVP:Fo(Hz),MDVP:Fhi(Hz),MDVP:Flo(Hz),MDVP:Jitter(%),MDVP:Jitter(Abs),MDVP:RAP,MDVP:PPQ,Jitter:DDP,MDVP:Shimmer,MDVP:Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,MDVP:APQ,Shimmer:DDA,NHR,HNR,RPDE,DFA,spread1,spread2,D2,PPE,fold_index
0,0.04599054810416334,0.0345123307237338,0.04756246340942703,0.015219407357969344,0.05833457875384834,0.04399764772806769,0.08983388144347075,0.0970149841325931,0.027213877853558076,0.03230108918287548,0.035245007267975616,0.026272263143361133,0.03364834033718,0.0532410548191997,0.06742756662413728,0.021146620692059272,0.009569927542438867,0.009851978896842676,0.08714534309775113,0.01913043511045049,0.013702874240295617,0.13163777953860126,0.0
1,0.04838704913245584,0.01829058581225246,0.028840098275537587,0.026190419007441096,0.017735921662056328,0.12862728448888547,0.06410218598591853,0.14120719527532272,0.010683349409931675,0.03073689913358261,0.019682241108904416,0.016047046952207263,0.01523966342477786,0.0198377991457948,0.03709743979808671,0.007271175174383012,0.00601659269210053,0.01649693113380274,0.1301395455353994,0.013174646633978214,0.009816480880027283,0.19437944933715343,1.0
2,0.060810582807836494,0.04222854231723184,0.04231788336844076,0.04281557596963682,0.0513446643942362,0.06007854385717206,0.11208819319558673,0.04695668523332897,0.02964906009232168,0.028688551772117078,0.03461572145544215,0.014762193975668594,0.05972884824405924,0.06097164151422351,0.05349172557868109,0.012870583289850562,0.026918565349282993,0.016715768700355786,0.05190732711219236,0.03411073650274306,0.035648190582036804,0.08128041468755519,2.0
3,0.05050802483737837,0.031511402376675136,0.04553838570156059,0.016463708999380912,0.0557271014793898,0.04428067605671933,0.09364868344529093,0.09567028950715162,0.015003373582847892,0.03981904486013208,0.03434092391782254,0.024053505669953658,0.03375356360672871,0.05269743496883292,0.07053561488832172,0.02568121629263485,0.012053363822075567,0.01138478018962238,0.08140881697159585,0.018239378003625066,0.01371390678078186,0.1339668040414782,3.0
4,0.05927149096833806,0.04586182531923553,0.03910941151118785,0.03762340950827918,0.04818530853478564,0.05589493140504317,0.1006907211438369,0.05305893436523657,0.026479108047241275,0.026086407782956046,0.03590440039105253,0.014012265543272506,0.06506484527154867,0.061250478567266675,0.054902451461782575,0.014658056665008013,0.024773154628808282,0.017466517956817272,0.06289808541401996,0.03615495203161066,0.03751201772989569,0.08314122575277691,4.0
