,total_history_seen,total_history_correct,num_distinct_words_lesson,fold_index
0,0.4166702189545248,0.3024400215508407,0.2808897594946348,0.0
1,0.4285978957541836,0.3016864113587398,0.2697156928870766,1.0
2,0.4158754716168921,0.3029266655847759,0.2811978627983321,2.0
3,0.4169623614706399,0.30223089630730393,0.28080674222205615,3.0
4,0.42717497251924313,0.3030674915279873,0.26975753595276963,4.0
