,total_history_seen,total_history_correct,num_distinct_words_lesson,lesson_index_user,time_to_next_lesson_user,time_since_previous_lesson_user,user_sequence_num,lesson_index_seq,num_lessons_seq,time_diff_first_this_last_previous,time_diff_first_last_seq,day_of_week,weekend_bool,hour_of_day,num_all_solved,time_interval,num_lessons,num_sequences,fold_index
0,0.0,0.04244003535892528,-0.3569107210768642,0.0,0.022282050411510046,-0.04020887364783073,0.0,0.07275967838529579,0.0,-0.009956250463389608,0.0,0.0,0.0,0.0,1.7439261740355894,0.0,-1.1898925431752723,0.055338961600753314,0.0
1,0.0,0.04248380626658582,-0.35688336088447614,0.0,0.02231073293332324,-0.04022380110934998,0.0,0.07272410034898083,0.0,-0.009964966967816838,0.0,0.0,0.0,0.0,1.7439803837758383,0.0,-1.1898055812314754,0.055450687909133566,1.0
2,0.0,0.04241506787930706,-0.35678378648229736,0.0,0.022349124924399378,-0.04030311209473224,0.0028362510345551163,0.07275733585068109,0.0,-0.010306875602378517,0.0,0.0,0.0,0.0,1.7439851516940765,0.0,-1.189836245121736,0.05360080342519694,2.0
3,0.0,0.04244890410027287,-0.3567997582765577,0.0,0.02226062392326135,-0.04013964590972946,0.0,0.07262789927172764,0.0,-0.009898674242987977,0.0,0.0,0.0,0.0,1.7438277408616476,0.0,-1.190016604756713,0.05523766298771073,3.0
4,0.0,0.04242990207374411,-0.35683969663156023,0.0,0.022283392786152538,-0.04029471869841201,0.0,0.07268915847194365,0.0,-0.01013417235670858,0.0,0.0,0.0,0.0,1.7439206941869252,0.0,-1.1898873742113756,0.05540154886889612,4.0
