,accuracy,auc_macro,auc_micro,best_params,f1_binary,f1_macro,f1_micro,fold_index,r2,threshold
0,0.8751357220412594,0.971716184326155,0.971716184326155,"{'alpha': 0.001, 'l1_ratio': 0.02275}",0.8592411260709913,0.8735230020598859,0.8751357220412594,0,0.4771024023223438,0.3133356126236704
1,0.8664495114006515,0.9623902761732673,0.9623902761732673,"{'alpha': 0.001, 'l1_ratio': 0.02275}",0.8494492044063647,0.8647246022031824,0.8664495114006515,1,0.4407269172665068,0.30650706781937476
2,0.8794788273615635,0.9715483278533132,0.9715483278533132,"{'alpha': 0.001, 'l1_ratio': 0.02275}",0.8641370869033048,0.8779222019882378,0.8794788273615635,2,0.49529014485026224,0.28605378486312794
3,0.8705114254624592,0.9642272632591725,0.9642272632591725,"{'alpha': 0.001, 'l1_ratio': 0.03}",0.8539877300613498,0.8688315971909877,0.8705114254624592,3,0.4576261939950603,0.28985787500818083
4,0.8900979325353645,0.9625038435978059,0.9625038435978059,"{'alpha': 0.001, 'l1_ratio': 0.03}",0.8760736196319019,0.888672195935208,0.8900979325353645,4,0.5396659293571521,0.2677920856074621
