,day,hour,inv_exposure_rate,meme_age,meme_pop_current,meme_pop_recent,fold_index
0,0.20933418918223523,0.16085612233141064,0.3758794359887341,0.15583015869026606,0.04314566263361797,0.054954431173736135,0.0
1,0.21116850914993393,0.16404730293014097,0.3737038564087615,0.15287183333873464,0.04216459986536418,0.05604389830706464,1.0
2,0.21088348896826212,0.16124367728410394,0.37626381634409484,0.15296202553689342,0.043348823173408366,0.055298168693237365,2.0
3,0.1931177028094991,0.15684106414522905,0.4421545698672665,0.1687793371342069,0.03910732604379844,,3.0
4,0.2154633970320273,0.16200535177709152,0.37423869939805954,0.1500742530816122,0.043451498288797644,0.054766800422411846,4.0
