,accuracy,auc_macro,auc_micro,best_params,f1_binary,f1_macro,f1_micro,fold_index,r2,threshold
0,0.9635036496350365,0.9939138576779026,0.9939138576779026,{'alpha': 0.02275},0.9494949494949494,0.9604617604617605,0.9635036496350365,0,0.8396535580524345,0.4694306239624856
1,0.9781021897810219,0.9983614232209738,0.9983614232209738,{'alpha': 0.001},0.9696969696969697,0.9762770562770562,0.9781021897810219,1,0.9037921348314607,0.2000202301908433
2,0.9781021897810219,1.0,1.0,{'alpha': 0.001},0.9696969696969697,0.9762770562770562,0.9781021897810219,2,0.9037921348314607,0.06257213276969965
3,0.948905109489051,0.9885299625468165,0.9885299625468165,{'alpha': 0.001},0.9292929292929293,0.9446464646464645,0.948905109489051,3,0.7755149812734082,0.3776209589759427
4,0.9629629629629629,0.9987911025145068,0.9987911025145068,{'alpha': 0.00825},0.9484536082474226,0.9597759370716882,0.9629629629629629,4,0.8367988394584139,0.14645629939010005
