,clump_thickness,cell_size,cell_shape,marginal_adhesion,se_cell_size,bare_nuclei,bland_chromatin,normal_nucleoli,mitoses,fold_index
0,0.06359580349186818,0.17448615881701518,0.33090432547063237,0.018861655420766073,0.12053095909016187,0.19338254043784497,0.05188823606259587,0.04054258011268601,0.005807741096429438,0.0
1,0.14230019336177566,0.09987149465110055,0.20274428677795997,0.1038048345485767,0.10865660071149977,0.1293340277629086,0.08151223861229884,0.08824476258478187,0.04353156098909814,1.0
2,0.07502865624366178,0.1474819998977137,0.2829377916018758,0.0651041726877897,0.10425361638258375,0.18001986629946662,0.07478506459054929,0.06099859353390454,0.009390238762454794,2.0
3,0.05446770092079522,0.15293442165484056,0.3128650416916129,0.06664386705737661,0.11484535383767441,0.1807589603217351,0.061301546135442433,0.05090811048350127,0.005274997897021441,3.0
4,0.06530202819675818,0.16888996689368496,0.33484630118565123,0.021222898471390816,0.11359870078391947,0.19496085251566594,0.05064095595703229,0.04358988827105383,0.0069484077248432065,4.0
