,day,hour,inv_exposure_rate,meme_age,meme_pop_current,meme_pop_recent,n_exposures,neighb_activity,neighb_indegree,neighb_info_received,neighb_outdegree,node_activity,node_indegree,node_info_received,node_outdegree,order,time_between_last_and_first_exposures,time_between_last_and_second_last_exposures,time_since_nodes_last_tweet,fold_index
0,0.014403090418260317,0.02454324900648281,0.030054332142090426,0.03425564283132235,0.036933824946940266,0.03342327733014987,0.025134932455092636,0.032483659551499705,0.03484076691178988,0.034129441747107046,0.032597728511708494,0.24000421711535871,0.0619756490444418,0.06523478376556498,0.07088348943815809,0.031793182808511934,0.02863780151133437,0.02974370563779622,0.13892722482639,0.0
1,0.012695837500613085,0.02264644082668196,0.02897487779642839,0.03199028330336178,0.03331640382716178,0.03266293917212717,0.02239907072474319,0.03270622139697694,0.033075282603743726,0.02951769291978736,0.029655711858118532,0.2779676565831872,0.05342958825221144,0.07031203819919747,0.06792812973937161,0.0297609876284322,0.025249265535401032,0.02777728466744311,0.13793428746501196,1.0
2,0.011676657077738049,0.022320992688168673,0.027127775484007598,0.0327220827214497,0.03415475532632867,0.031266669201381776,0.023869916140830498,0.03255819302880308,0.03215271293411877,0.03186625653255987,0.029889238716439625,0.25226162896604637,0.06005356546555283,0.06529609219012053,0.07260421233084083,0.028496987771440656,0.02507365375832206,0.02739841359603607,0.15921019606981446,2.0
3,0.014645252205867492,0.02487692189820657,0.030707450648560307,0.03581013950847753,0.036362194023221356,0.03248595130912793,0.024381563587324306,0.03354699405022364,0.03414878310467559,0.03317881296038379,0.03236266590941422,0.23753899782573448,0.0582071075306993,0.0647210483400635,0.07031100788914535,0.03156413432650363,0.027441971962171463,0.029835263328843672,0.14787373959135588,3.0
4,0.013837157430485723,0.023481426949761366,0.029555150836603417,0.03465929088234975,0.03609989691367747,0.0330260309569677,0.024191467561843424,0.03363817120704054,0.03462466589927089,0.03372495529090025,0.031037758646430214,0.24213938140087868,0.06056422742843969,0.06650297636237353,0.06923916939524426,0.03149454757165437,0.027901168992202473,0.029204244842264884,0.14507831143161143,4.0
