,clump_thickness,cell_size,cell_shape,marginal_adhesion,se_cell_size,bare_nuclei,bland_chromatin,normal_nucleoli,mitoses,fold_index
0,0.06359580349186818,0.17448615881701518,0.33090432547063237,0.018861655420766073,0.12053095909016187,0.19338254043784497,0.05188823606259587,0.04054258011268601,0.005807741096429438,0.0
1,0.06322268449148122,0.17448645887563835,0.3307105781909466,0.018802974683256084,0.12042807944601445,0.1938602640261987,0.05213091029784136,0.040550399299316746,0.0058076506893065295,1.0
2,0.06273003249826198,0.17222993649901577,0.3400883050842423,0.018416468911667067,0.11523299175747324,0.1928270845135893,0.05367930285211627,0.039578309812507796,0.005217568071126134,2.0
3,0.06332113094120793,0.17448585847782233,0.33074756046769765,0.01888537908952644,0.1205916021155218,0.193659997699566,0.05213091029784138,0.04036991022150995,0.005807650689306488,3.0
4,0.06530202819675818,0.16888996689368496,0.33484630118565123,0.021222898471390816,0.11359870078391947,0.19496085251566594,0.05064095595703229,0.04358988827105383,0.0069484077248432065,4.0
