,fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,fold_index
0,0.1562363891802698,0.12868358244892913,0.1258487897794113,0.059208655667280105,0.054285371655314385,0.04270787905557585,0.0804835977279948,0.04092426567886281,0.23845551599678041,0.0731659528095814,0.0
1,0.1562363891802698,0.12868358244892913,0.1258487897794113,0.059208655667280105,0.054285371655314385,0.04270787905557585,0.0804835977279948,0.04092426567886281,0.23845551599678041,0.0731659528095814,1.0
2,0.17014587387878727,0.12933278807580753,0.1166029645517518,0.05651313892660038,0.05535479008692563,0.03993077553306282,0.07452735587364867,0.038537501553783,0.2464783273054894,0.07257648421414359,2.0
3,0.16309672665047426,0.1306844558139913,0.11596088304602593,0.057170531752863345,0.05460051897161059,0.04337544404258717,0.08050741457818074,0.04262050520588073,0.23961338520078482,0.07237013473760116,3.0
4,0.16309672665047426,0.1306844558139913,0.11596088304602593,0.057170531752863345,0.05460051897161059,0.04337544404258717,0.08050741457818074,0.04262050520588073,0.23961338520078482,0.07237013473760116,4.0
