,F1R,F1S,F2R,F2S,F3R,F3S,F4R,F4S,F5R,F5S,F6R,F6S,F7R,F7S,F8R,F8S,F9R,F9S,F10R,F10S,F11R,F11S,F12R,F12S,F13R,F13S,F14R,F14S,F15R,F15S,F16R,F16S,F17R,F17S,F18R,F18S,F19R,F19S,F20R,F20S,F21R,F21S,F22R,F22S,fold_index
0,0.013000554320944449,0.01669328943680216,0.02236393455637245,0.02821372875003362,0.010115025082335081,0.03163922345854906,0.014042454040427895,0.017042796654705258,0.013830495804851883,0.03345453737078075,0.007802961426907979,0.009312671691370922,0.01380551159580926,0.033765091500391586,0.020828548016972204,0.028500840347157327,0.014917942630919808,0.014417881263114147,0.017902863410382112,0.014957051122548748,0.01153278373166861,0.033444502361889034,0.01125214737622009,0.021410862256009563,0.026938713743441953,0.04186461301669074,0.008037967136821948,0.009434852476698065,0.014494639688361632,0.04119550686555731,0.0076067913862300695,0.02026734045274344,0.03355527985146551,0.03640610132707544,0.010461985143090774,0.012231889461435158,0.008416515212215097,0.011573751977359286,0.0290312857915876,0.07903191791009118,0.035548351424584894,0.05114682553046895,0.03749298084990959,0.03101499254700732,0.0
1,0.013214910186782947,0.019331369190589927,0.008933891421826374,0.022854007427653242,0.006436976212214845,0.03409614198964011,0.014035041045274844,0.017285719417213054,0.022939029055433706,0.03507590531657521,0.010023439141752563,0.010383596023687946,0.01096638362551814,0.029356834143542336,0.02461741623427595,0.021779406355130617,0.022941068320958144,0.021787504523621323,0.013444026766359132,0.015723092662066077,0.0078001349871245525,0.02735964034995889,0.012191710511068612,0.01776537662487384,0.02752582140587295,0.046110382783669995,0.011421386293415957,0.013911612726590656,0.018950779231560865,0.042875551091532446,0.006194550704224119,0.031827365094167524,0.02697341590815561,0.030923405393780197,0.009409328630605462,0.010173078014168724,0.009452505697710785,0.01635319099753783,0.0360795244267794,0.07809391347051271,0.029602302482809203,0.037630333431064075,0.03511508760982745,0.04103384307287164,1.0
2,0.011328787848841192,0.012624763110897245,0.026366751595368658,0.013923581067982822,0.013767702212969886,0.047329310860499456,0.013533093921243163,0.021437061600589856,0.025845060880656256,0.03252346423785832,0.011967232802030962,0.0111692950017379,0.012152824549221473,0.03202092560118958,0.029315582983875054,0.028785817756625844,0.01956689006840279,0.009587612818843358,0.007542667104939154,0.014055167202585577,0.010387189909582586,0.03540405096166368,0.00553911797367739,0.027917244575159032,0.028234276274444397,0.05807695913862457,0.005783045459928193,0.01175770923377768,0.024338197137997765,0.041987847174029265,0.0037743751662827254,0.016157310576696497,0.022866781620718514,0.04363836053471218,0.005992179199184847,0.009323023040069892,0.007723960080368184,0.012952540173749392,0.03663455904910839,0.0756928904677226,0.015522424438773394,0.03961097402052591,0.03528968600124936,0.030551704565595035,2.0
3,0.006948531977826111,0.014100527485354784,0.017218578866430075,0.02558891554649225,0.008926949468548447,0.033188225844374405,0.014550567890112798,0.017218064295688156,0.028012210373649652,0.025897183940410372,0.014127453143778937,0.007669272591375408,0.01164102978918762,0.033521978484086376,0.0259545784382041,0.03855014892981655,0.015744361951907263,0.018857701534474188,0.006612031182671588,0.016199740608593215,0.008905567240491881,0.028250698537134605,0.007030960861572642,0.019102977517229957,0.029479020237101222,0.05103471610007701,0.009101966563723753,0.019664062482834522,0.02120778749601368,0.03053767330092055,0.0068785771143977945,0.023542493795731062,0.024777301152889866,0.036314638181240026,0.010743543871669113,0.009901453687755555,0.012895578709724784,0.016272981206732248,0.038959579919219806,0.06880465753320583,0.026264431406609345,0.04367434639610956,0.035905050101243556,0.04022188424338934,3.0
4,0.009789119036058273,0.01787045590736058,0.011162973068133152,0.025543113912877315,0.0049434194112580945,0.03505401478798909,0.011232782907651928,0.017027591838259776,0.02031660833648154,0.0300090177805268,0.00839740402965991,0.007422384969878002,0.011698505716137316,0.028919207394119975,0.02657433954201603,0.022518874643735205,0.023419323210133944,0.01992603888846548,0.010284677942725444,0.014499445323819011,0.011108526351609577,0.028942604038599586,0.009958693712358751,0.01930139869512964,0.02928619538302803,0.046673095941347685,0.011687450724058688,0.011661528052164439,0.01841148095431148,0.0444994625792173,0.008322545920101423,0.03818028240759394,0.026678556390053183,0.03332762168812946,0.009103646451518376,0.011954552047651492,0.00907160960980155,0.010282448378859532,0.03609827436834603,0.0773827666191978,0.029070367391012347,0.042139662759535235,0.04015783542046324,0.04009009546862436,4.0
