split_version,lambda_,num_features,best_value,metric
0,0.0001,3,-0.8616356779392345,mae_median
1,2.9999999999999997e-05,2,-1.0092576436399747,mae_median
2,0.003,4,-1.0191876475201005,mae_median
3,0.0003,3,-0.9919221621000884,mae_median
4,0.003,4,-0.7365779512197064,mae_median
