split_version,lambda_,num_features,best_value,metric
0,0.003,5,-0.3715190551134375,mae_median
1,0.003,6,-0.35339728125355874,mae_median
2,0.0003,5,-0.3861712480444742,mae_median
3,2.9999999999999997e-05,4,-0.373833823942068,mae_median
4,0.0001,4,-0.3877843579889898,mae_median
