split_version,lambda_,num_features,best_value,metric
0,0.001,3,0.09889271125746307,f1_binary
1,0.001,2,0.10647139898015168,f1_binary
2,0.001,2,0.09690764556027065,f1_binary
3,0.001,3,0.1085697140487449,f1_binary
4,0.001,3,0.10127648448381564,f1_binary
