split_version,lambda_,num_features,best_value,metric
0,0.0003,3,0.5571850791886128,f1_binary
1,0.0003,3,0.5603430311614126,f1_binary
2,0.0003,3,0.5575038363569713,f1_binary
3,0.0003,3,0.5568430066675721,f1_binary
4,0.0003,3,0.5563254624736835,f1_binary
