split_version,lambda_,num_features,best_value,metric
0,0.001,6,0.06461373445293715,f1_binary
1,0.001,7,0.0664730206315368,f1_binary
2,0.001,6,0.07748049550581206,f1_binary
3,0.001,6,0.0683429524929448,f1_binary
4,0.001,7,0.0698972448767766,f1_binary
