accuracy,auc_macro,auc_micro,f1_binary,f1_macro,f1_micro,r2,threshold,num_features,test_fold_i,train_r2,lambda_,max_features,split_version
0.6972081404746161,0.7251760784989938,0.7251760784989938,0.49640138323741095,0.6399636116273197,0.6972081404746161,-0.6893728809467949,0.32873,1,0,0.128437,0.003,17,0
0.728748806112703,0.7485478214499327,0.7485478214499327,0.5115885278865488,0.6619113988375926,0.728748806112703,-0.5133973931661289,0.343503,2,0,0.16233,0.003,17,0
0.720865476452869,0.7619296520309169,0.7619296520309169,0.5198114280658739,0.6615287157056541,0.7208654764528691,-0.5573810172957945,0.302494,3,0,0.17661300000000002,0.003,17,0
0.7662038057453531,0.7700152992273538,0.7700152992273538,0.5128738940085112,0.6795328318535021,0.7662038057453531,-0.3044239394727126,0.336684,4,0,0.187605,0.003,17,0
0.7711556829035339,0.7792327812428126,0.7792327812428126,0.5127491161655664,0.681605241635838,0.7711556829035339,-0.27679582888241017,0.341862,5,0,0.197272,0.003,17,0
0.7722871207111894,0.7848817451677649,0.7848817451677649,0.5185771978875428,0.684726435741308,0.7722871207111894,-0.27048317453388404,0.340633,6,0,0.20501,0.003,17,0
0.7736463154801264,0.7861480164788343,0.7861480164788343,0.5195177866845495,0.6857340301761856,0.7736463154801264,-0.262899791063252,0.352256,7,0,0.207902,0.003,17,0
0.7745720373227537,0.7872286658273215,0.7872286658273215,0.52022579081513,0.6864502412184712,0.7745720373227536,-0.25773489205082156,0.36019,8,0,0.214562,0.003,17,0
0.7717728307986188,0.7810460454231712,0.7810460454231712,0.5155182632022209,0.6831226552577788,0.7717728307986189,-0.27335256287412313,0.360115,9,0,0.239143,0.003,17,0
0.7702520020571596,0.7638678163848209,0.7638678163848209,0.5111079843034254,0.6804760836060215,0.7702520020571596,-0.28183775410883016,0.3663,10,0,0.306108,0.003,17,0
0.7709720079347586,0.7542477107913842,0.7542477107913842,0.5120450810049306,0.6812079390192771,0.7709720079347586,-0.2778206104324954,0.375,11,0,0.368237,0.003,17,0
0.7718095657923738,0.7445381749191149,0.7445381749191149,0.5126088662220479,0.6818206325402669,0.7718095657923739,-0.2731476065641061,0.381579,12,0,0.417912,0.003,17,0
0.6960252736757034,0.7247287445985457,0.7247287445985457,0.49436609390658226,0.6385294129102015,0.6960252736757034,-0.6949747721468706,0.33245,1,1,0.128519,0.003,17,0
0.728058188230108,0.7484604996741614,0.7484604996741614,0.5104745278527217,0.6611057941997984,0.7280581882301079,-0.516358007836909,0.34752,2,1,0.1619,0.003,17,0
0.720204246565278,0.7630587894276034,0.7630587894276034,0.5197058934809752,0.6611560167817981,0.720204246565278,-0.5601518888110715,0.300851,3,1,0.176282,0.003,17,0
0.7698332231283521,0.7713153036050129,0.7713153036050129,0.5091347811099621,0.6794035214199605,0.769833223128352,-0.2834188055739635,0.365066,4,1,0.187105,0.003,17,0
0.769715671148336,0.7806225096949444,0.7806225096949444,0.5140766464095249,0.6815891522213042,0.7697156711483361,-0.28407427993840373,0.340241,5,1,0.196554,0.003,17,0
0.7725369186687239,0.7861482307334199,0.7861482307334199,0.5199255698557915,0.6854429755599662,0.7725369186687239,-0.2683428951918383,0.340418,6,1,0.204337,0.003,17,0
0.7739916244214239,0.7874070288941802,0.7874070288941802,0.5200037448508301,0.6861016552555421,0.7739916244214239,-0.2602313999318904,0.356467,7,1,0.20728400000000002,0.003,17,0
0.7747042833002719,0.7885571950371387,0.7885571950371387,0.5193799664592573,0.6861235275182423,0.7747042833002719,-0.25625758659747166,0.355019,8,1,0.21715,0.003,17,0
0.771170376901036,0.7790199814829817,0.7790199814829817,0.5139513108614232,0.6821558226258687,0.7711703769010358,-0.2759627846784558,0.351506,9,1,0.252691,0.003,17,0
0.7694658731908015,0.7610610642850716,0.7610610642850716,0.5101167801161555,0.6796913787979417,0.7694658731908015,-0.28546716296283914,0.363636,10,1,0.32908899999999996,0.003,17,0
0.77047241201969,0.7515927932847409,0.7515927932847409,0.514793358907854,0.6822377778358009,0.77047241201969,-0.2798546637173198,0.375,11,1,0.39266599999999996,0.003,17,0
0.7717948717948718,0.7430677862719575,0.7430677862719575,0.5139808164734232,0.6824360160058645,0.7717948717948719,-0.2724805771173673,0.390244,12,1,0.43916000000000005,0.003,17,0
0.697119976489604,0.7250032826492876,0.7250032826492876,0.49657463151339,0.6399891404725847,0.697119976489604,-0.6856803909406255,0.328307,1,2,0.12850799999999998,0.003,17,0
0.7285577841451767,0.7468286521397157,0.7468286521397157,0.5108433734939759,0.6615023212479794,0.7285577841451767,-0.5107131042739199,0.343117,2,2,0.162959,0.003,17,0
0.7198148556314745,0.761166834541551,0.761166834541551,0.5191769422800515,0.6607424010333416,0.7198148556314745,-0.5593719196825153,0.30153,3,2,0.17721099999999998,0.003,17,0
0.769069135258247,0.7695717107641667,0.7695717107641667,0.5078907815631264,0.6785139011584327,0.769069135258247,-0.2852469629604788,0.33161,4,2,0.188197,0.003,17,0
