split_version,lambda_,num_features,best_value,metric
0,0.001,3,0.5481013461362829,f1_macro
1,0.001,2,0.5515108184574695,f1_macro
2,0.001,2,0.5468016889956645,f1_macro
3,0.001,3,0.5530030413461572,f1_macro
4,0.001,3,0.5490897425486027,f1_macro
