split_version,lambda_,num_features,best_value,metric
0,0.003,2,0.6272219015684498,f1_macro
1,0.003,1,0.5986801258589736,f1_macro
2,0.003,1,0.6091564855307305,f1_macro
3,0.003,1,0.6025302043785834,f1_macro
4,0.003,2,0.6329003500253747,f1_macro
