split_version,lambda_,num_features,best_value,metric
0,0.003,5,-0.2130836653867615,mae
1,0.003,1,-0.27841023640702534,mae
2,0.003,1,-0.25293342302627597,mae
3,0.003,1,-0.2620638656090263,mae
4,0.003,1,-0.5237849868432715,mae
