split_version,lambda_,num_features,best_value,metric
0,0.003,1,-0.919890813035023,mae
1,0.003,1,-0.9022507166254208,mae
2,0.003,1,-0.9118162825314741,mae
3,0.003,1,-0.919334110885807,mae
4,0.003,1,-0.9170211513988442,mae
