split_version,lambda_,num_features,best_value,metric
0,0.003,3,-0.40430880844173267,mae
1,0.003,3,-0.4063478158790928,mae
2,0.003,3,-0.41546791991557336,mae
3,0.003,3,-0.4057157702774522,mae
4,0.003,3,-0.4044233027823689,mae
