split_version,lambda_,num_features,best_value,metric
0,0.003,4,-0.4701313814411055,mae
1,0.003,4,-0.4650742747807959,mae
2,0.003,4,-0.46999892139806443,mae
3,0.003,4,-0.4577125380197863,mae
4,0.003,4,-0.46888617416712475,mae
