split_version,lambda_,num_features,best_value,metric
0,0.003,2,-0.9529525913970565,mae
1,0.003,2,-0.9346294332310017,mae
2,0.003,1,-0.9652623747586476,mae
3,0.003,1,-0.9670770298209375,mae
4,0.003,2,-0.9381612750508111,mae
