split_version,lambda_,num_features,best_value,metric
0,0.0003,4,-0.12573489773959637,mae
1,0.0001,5,-0.107853518817847,mae
2,2.9999999999999997e-05,5,-0.10330730846466235,mae
3,0.0001,4,-0.13137702664034753,mae
4,0.0001,5,-0.1050553543710385,mae
